BusinessEntityID,TotalPurchaseYTD,DateFirstPurchase,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
6160,21.49,2003-12-16,1963-06-02,M,0-25000,F,4.0,2.0,Partial High School,Manual,True,2.0
6161,34.98,2004-03-15,1947-02-25,M,50001-75000,M,2.0,1.0,Partial College,Professional,True,1.0
6162,7200.34,2002-04-05,1956-10-09,M,greater than 100000,F,3.0,4.0,High School,Professional,False,4.0
6163,0.0,2001-12-01,1970-02-15,M,25001-50000,M,1.0,1.0,Bachelors ,Skilled Manual,False,0.0
6164,2790.52,2003-04-14,1950-05-15,M,0-25000,F,2.0,1.0,Partial High School,Clerical,True,2.0
6165,585.9425,2002-08-01,1974-03-18,M,25001-50000,M,0.0,0.0,High School,Skilled Manual,True,2.0
6166,553.97,2003-10-15,1961-03-16,S,25001-50000,M,4.0,2.0,High School,Skilled Manual,True,2.0
6167,6904.6,2002-12-13,1962-02-02,M,25001-50000,F,1.0,0.0,Bachelors ,Skilled Manual,True,1.0
6168,0.0,2004-03-10,1965-12-20,S,75001-100000,M,5.0,5.0,Partial College,Professional,False,3.0
6169,1362.96,2003-05-06,1950-04-25,M,50001-75000,M,2.0,1.0,Partial College,Professional,True,2.0
6170,21.98,2004-07-30,1962-03-06,S,25001-50000,M,3.0,2.0,High School,Skilled Manual,True,2.0
6171,1120.49,2003-11-20,1954-05-22,S,50001-75000,M,2.0,0.0,Partial High School,Skilled Manual,True,2.0
6172,1120.49,2004-02-14,1960-02-08,S,25001-50000,F,3.0,0.0,Graduate Degree,Clerical,False,0.0
6173,9.99,2004-01-11,1974-12-04,S,25001-50000,F,0.0,0.0,Partial College,Clerical,False,1.0
6174,8088.04,2001-10-09,1967-05-06,M,75001-100000,F,2.0,2.0,Bachelors ,Professional,True,0.0
6175,0.0,2003-09-30,1975-08-26,S,0-25000,F,0.0,0.0,Partial High School,Manual,True,2.0
6176,0.0,2004-04-22,1948-05-25,M,50001-75000,M,2.0,1.0,Partial College,Professional,True,2.0
6177,42.97,2004-02-18,1952-06-17,S,greater than 100000,F,4.0,5.0,Partial College,Professional,True,3.0
6178,4.99,2004-07-23,1946-08-14,M,50001-75000,M,4.0,0.0,Bachelors ,Management,True,2.0
6179,0.0018,2003-04-24,1959-02-16,S,25001-50000,M,2.0,0.0,Partial College,Clerical,False,1.0
6180,7228.37,2003-03-28,1944-10-18,S,75001-100000,F,5.0,0.0,Partial College,Professional,False,2.0
6181,36.59,2003-09-13,1976-10-07,M,50001-75000,M,0.0,0.0,Partial College,Professional,True,2.0
6182,0.0,2004-06-19,1970-10-24,M,25001-50000,F,0.0,0.0,Bachelors ,Clerical,False,0.0
6183,4518.47,2003-01-23,1972-02-07,S,75001-100000,F,0.0,0.0,Bachelors ,Professional,False,3.0
6184,34.98,2003-09-30,1941-01-03,M,0-25000,F,2.0,0.0,Partial College,Manual,True,1.0
6185,2294.99,2004-06-19,1953-07-01,M,75001-100000,F,3.0,2.0,Partial College,Professional,True,1.0
6186,1158.4625,2003-06-25,1965-11-09,S,50001-75000,M,0.0,0.0,Bachelors ,Professional,True,1.0
6187,130.73,2003-11-05,1980-05-06,S,25001-50000,M,0.0,0.0,High School,Skilled Manual,False,2.0
6188,3633.8018,2002-12-20,1962-08-12,M,50001-75000,F,1.0,0.0,Bachelors ,Professional,True,1.0
6189,33.98,2004-04-24,1939-10-16,M,0-25000,F,1.0,0.0,Bachelors ,Clerical,True,0.0
6190,2149.91,2003-05-15,1963-09-27,S,50001-75000,F,0.0,0.0,Bachelors ,Professional,True,1.0
6191,0.0,2004-04-15,1964-06-21,S,50001-75000,M,4.0,4.0,Bachelors ,Skilled Manual,False,2.0
6192,4.99,2003-12-02,1950-10-23,S,50001-75000,M,2.0,1.0,Partial College,Professional,True,1.0
6193,0.0,2003-09-21,1961-11-21,M,25001-50000,F,4.0,0.0,Graduate Degree,Clerical,True,0.0
6194,69.99,2003-08-10,1953-05-03,M,50001-75000,M,3.0,1.0,High School,Professional,False,2.0
6195,19.97,2003-10-10,1976-02-03,S,25001-50000,M,0.0,0.0,High School,Skilled Manual,False,2.0
6196,0.0,2004-01-29,1956-09-25,M,25001-50000,M,2.0,0.0,High School,Skilled Manual,True,2.0
6197,2425.93,2004-05-16,1968-06-23,S,greater than 100000,F,1.0,1.0,Graduate Degree,Management,False,2.0
6198,89.97,2003-09-17,1956-04-27,M,25001-50000,M,1.0,0.0,Partial College,Clerical,True,1.0
6199,25.48,2003-08-24,1977-04-21,M,0-25000,F,0.0,0.0,High School,Manual,False,1.0
6200,42.97,2003-11-30,1979-05-16,S,25001-50000,M,0.0,0.0,Partial College,Clerical,False,1.0
6201,601.95,2003-03-25,1959-09-15,S,25001-50000,F,3.0,0.0,Bachelors ,Clerical,True,0.0
6202,2457.3304,2002-12-22,1978-08-11,M,0-25000,F,0.0,0.0,Bachelors ,Clerical,False,0.0
6203,71.97,2004-06-06,1962-10-08,M,75001-100000,M,1.0,2.0,Partial College,Professional,True,3.0
6204,4.99,2004-07-05,1962-01-20,S,0-25000,F,1.0,0.0,Graduate Degree,Clerical,True,0.0
6205,5915.54,2002-03-13,1938-06-20,S,greater than 100000,M,2.0,4.0,Graduate Degree,Management,True,3.0
6206,3.99,2003-11-28,1973-11-26,M,0-25000,F,0.0,0.0,Partial High School,Manual,True,2.0
6207,33.98,2003-09-18,1980-08-17,M,25001-50000,M,0.0,0.0,High School,Skilled Manual,True,2.0
6208,776.33,2004-05-04,1966-01-07,S,0-25000,F,1.0,1.0,High School,Manual,True,1.0
6209,0.0,2004-04-13,1955-09-15,M,25001-50000,M,1.0,0.0,High School,Clerical,False,2.0
6210,1164.47,2002-01-15,1962-02-14,M,25001-50000,F,1.0,0.0,Bachelors ,Skilled Manual,True,1.0
6211,2318.9575,2002-11-30,1940-03-04,M,greater than 100000,M,2.0,3.0,Bachelors ,Management,True,4.0
6212,0.0,2003-10-05,1955-12-04,S,25001-50000,M,1.0,0.0,High School,Clerical,False,2.0
6213,1120.49,2004-06-26,1957-02-24,M,50001-75000,M,2.0,0.0,High School,Professional,False,2.0
6214,5751.39,2003-06-23,1968-10-02,M,25001-50000,F,0.0,0.0,Graduate Degree,Clerical,True,0.0
6215,3573.8204,2003-02-09,1967-06-04,M,75001-100000,F,4.0,4.0,Bachelors ,Professional,True,0.0
6216,0.0,2003-09-17,1956-12-01,S,25001-50000,M,2.0,0.0,High School,Skilled Manual,True,2.0
6217,4.99,2003-09-16,1952-10-19,M,greater than 100000,M,4.0,5.0,High School,Professional,True,3.0
6218,0.0,2004-02-17,1940-10-18,M,75001-100000,M,4.0,0.0,Bachelors ,Management,True,2.0
6219,2294.99,2002-05-11,1957-02-27,M,50001-75000,F,3.0,2.0,Partial College,Professional,True,0.0
6220,4.99,2003-12-13,1926-07-16,S,25001-50000,M,1.0,0.0,Bachelors ,Professional,False,1.0
6221,34.98,2003-12-11,1956-12-16,M,greater than 100000,F,3.0,4.0,Partial High School,Professional,True,4.0
6222,561.48,2001-10-11,1965-02-03,S,25001-50000,F,0.0,0.0,Bachelors ,Professional,True,0.0
6223,539.99,2004-04-25,1962-05-07,M,50001-75000,M,1.0,0.0,Bachelors ,Professional,False,1.0
6224,34.98,2003-08-02,1946-04-01,M,greater than 100000,F,3.0,4.0,Graduate Degree,Management,True,4.0
6225,539.99,2003-08-11,1964-05-21,M,0-25000,F,3.0,2.0,Partial High School,Manual,True,1.0
6226,0.0018,2003-04-08,1958-07-05,M,25001-50000,M,2.0,0.0,High School,Skilled Manual,True,2.0
6227,4.99,2003-11-28,1947-05-19,M,25001-50000,M,4.0,0.0,High School,Professional,False,2.0
6228,544.98,2003-12-08,1956-06-16,S,50001-75000,M,2.0,0.0,High School,Professional,False,2.0
6229,5734.96,2001-07-27,1965-12-06,S,50001-75000,F,0.0,0.0,Bachelors ,Professional,True,1.0
6230,3.99,2004-01-19,1970-07-21,M,25001-50000,F,2.0,2.0,Partial College,Clerical,False,0.0
6231,31.27,2004-02-04,1949-02-25,S,50001-75000,M,2.0,1.0,Partial College,Professional,True,2.0
6232,21.98,2004-01-22,1952-09-08,M,25001-50000,M,3.0,0.0,Partial College,Professional,False,2.0
6233,29.99,2003-08-26,1960-09-15,M,50001-75000,M,5.0,4.0,Partial College,Skilled Manual,True,3.0
6234,7156.4,2002-12-08,1952-09-20,M,greater than 100000,M,4.0,5.0,High School,Professional,True,3.0
6235,2514.93,2001-12-08,1965-08-27,S,50001-75000,F,0.0,0.0,Bachelors ,Professional,False,1.0
6236,24.99,2003-08-06,1967-04-07,M,50001-75000,F,5.0,5.0,Bachelors ,Professional,True,4.0
6237,4.99,2003-12-21,1977-10-28,S,25001-50000,M,0.0,0.0,Partial High School,Clerical,False,2.0
6238,10417.7504,2003-06-02,1948-05-17,M,75001-100000,F,4.0,1.0,High School,Management,False,3.0
6239,24.99,2004-03-24,1973-05-18,S,25001-50000,F,0.0,0.0,High School,Manual,False,1.0
6240,4.99,2004-04-14,1961-12-28,S,50001-75000,M,5.0,4.0,Partial College,Professional,True,3.0
6241,33.98,2004-04-22,1961-03-04,M,25001-50000,F,4.0,3.0,High School,Skilled Manual,True,3.0
6242,0.0,2003-09-27,1970-07-15,S,25001-50000,M,2.0,2.0,Partial College,Clerical,True,2.0
6243,246.92,2003-11-30,1944-06-09,M,50001-75000,M,4.0,0.0,Bachelors ,Management,True,2.0
6244,0.0,2003-12-15,1960-11-19,S,50001-75000,F,1.0,0.0,Partial College,Skilled Manual,True,1.0
6245,0.0,2003-12-01,1958-01-23,M,25001-50000,M,2.0,0.0,Partial College,Clerical,True,1.0
6246,0.0,2004-04-15,1965-06-02,M,25001-50000,M,3.0,3.0,Bachelors ,Skilled Manual,True,2.0
6247,0.0,2003-08-21,1961-06-19,M,75001-100000,M,4.0,3.0,High School,Professional,True,2.0
6248,2294.99,2004-05-30,1959-04-03,M,75001-100000,F,2.0,0.0,Graduate Degree,Professional,True,0.0
6249,4.99,2004-06-15,1955-05-14,S,0-25000,M,3.0,0.0,Partial High School,Clerical,False,2.0
6250,1700.99,2004-06-21,1971-02-09,M,50001-75000,M,1.0,1.0,Graduate Degree,Skilled Manual,True,0.0
6251,0.0,2003-10-13,1969-01-09,M,25001-50000,M,2.0,2.0,Bachelors ,Skilled Manual,True,0.0
6252,2344.96,2004-05-16,1962-02-25,M,75001-100000,M,1.0,2.0,Partial College,Professional,True,3.0
6253,4.99,2004-02-27,1937-02-17,M,0-25000,F,1.0,0.0,Bachelors ,Clerical,True,0.0
6254,71.95,2003-08-01,1959-05-04,M,75001-100000,M,1.0,0.0,Bachelors ,Professional,True,1.0
6255,69.99,2003-10-11,1976-12-23,S,25001-50000,M,0.0,0.0,Partial College,Skilled Manual,False,1.0
6256,2351.96,2002-04-15,1970-12-13,M,50001-75000,F,4.0,0.0,Graduate Degree,Professional,True,0.0
6257,2473.04,2003-11-13,1960-08-01,S,75001-100000,F,4.0,3.0,High School,Professional,True,3.0
6258,699.1,2002-04-03,1957-09-27,M,25001-50000,M,1.0,0.0,Partial College,Clerical,True,1.0
6259,21.98,2004-05-29,1964-02-15,M,50001-75000,F,4.0,4.0,Bachelors ,Professional,False,3.0
6260,2384.07,2003-11-21,1936-06-10,S,greater than 100000,M,1.0,3.0,Graduate Degree,Management,False,4.0
6261,5939.22,2002-03-27,1957-11-16,M,25001-50000,M,1.0,0.0,Partial College,Clerical,True,1.0
6262,35.0,2003-12-24,1966-10-02,M,25001-50000,F,1.0,1.0,Bachelors ,Skilled Manual,True,2.0
6263,6035.6,2002-04-22,1971-12-24,M,greater than 100000,F,0.0,5.0,Partial High School,Management,True,4.0
6264,2294.9918,2003-06-24,1965-10-22,M,25001-50000,F,1.0,1.0,Bachelors ,Skilled Manual,True,2.0
6265,29.98,2003-09-30,1948-08-17,M,greater than 100000,F,5.0,5.0,Bachelors ,Professional,True,4.0
6266,722.77,2003-02-18,1966-05-04,M,75001-100000,M,0.0,0.0,Bachelors ,Professional,True,0.0
6267,29.99,2004-03-13,1958-11-13,M,75001-100000,M,5.0,0.0,Graduate Degree,Skilled Manual,False,0.0
6268,68.97,2004-03-22,1947-05-02,S,75001-100000,F,5.0,0.0,Partial High School,Skilled Manual,True,2.0
6269,47.94,2003-11-03,1948-02-25,M,50001-75000,M,2.0,1.0,Bachelors ,Management,True,0.0
6270,84.46,2003-12-15,1954-10-03,M,0-25000,M,2.0,0.0,Partial College,Manual,True,1.0
6271,3169.59,2002-07-03,1958-05-25,M,50001-75000,M,1.0,0.0,Bachelors ,Professional,True,1.0
6272,74.98,2003-11-17,1948-05-16,S,75001-100000,F,4.0,1.0,High School,Management,True,3.0
6273,4173.32,2003-05-26,1940-06-20,S,0-25000,F,1.0,0.0,Bachelors ,Clerical,True,0.0
6274,1120.49,2003-08-28,1960-06-01,S,25001-50000,M,4.0,2.0,High School,Skilled Manual,True,2.0
6275,146.56,2003-09-02,1961-03-15,M,50001-75000,M,1.0,0.0,Partial College,Skilled Manual,True,1.0
6276,5843.54,2002-01-16,1970-07-08,M,75001-100000,F,2.0,0.0,Bachelors ,Professional,True,0.0
6277,2419.06,2003-12-19,1958-11-05,S,0-25000,M,2.0,0.0,Partial College,Manual,True,1.0
6278,769.49,2004-03-14,1962-11-23,M,25001-50000,F,1.0,0.0,Bachelors ,Skilled Manual,True,1.0
6279,4.99,2003-08-07,1951-05-24,M,50001-75000,M,2.0,1.0,Partial College,Professional,True,2.0
6280,553.97,2003-11-15,1973-11-21,S,50001-75000,M,0.0,0.0,Partial College,Skilled Manual,False,1.0
6281,2992.33,2003-05-30,1972-09-09,S,25001-50000,F,2.0,2.0,Partial College,Clerical,True,0.0
6282,4391.07,2002-11-08,1962-03-10,M,50001-75000,M,1.0,0.0,Partial College,Skilled Manual,True,1.0
6283,553.97,2003-11-04,1937-02-14,M,50001-75000,M,3.0,0.0,Graduate Degree,Management,True,2.0
6284,106.56,2004-04-08,1965-06-23,S,50001-75000,F,0.0,0.0,Bachelors ,Professional,False,1.0
6285,0.0,2004-03-08,1971-01-14,S,75001-100000,F,0.0,0.0,Bachelors ,Professional,False,4.0
6286,3578.27,2002-01-08,1957-11-26,S,75001-100000,M,2.0,0.0,Partial College,Professional,False,1.0
6287,539.99,2003-07-14,1946-05-01,M,50001-75000,M,5.0,0.0,Bachelors ,Management,True,3.0
6288,25.48,2003-08-17,1943-02-11,S,0-25000,F,2.0,0.0,Partial College,Manual,False,0.0
6289,69.97,2003-08-30,1969-02-19,S,50001-75000,M,5.0,5.0,Graduate Degree,Professional,True,2.0
6290,5179.41,2003-03-30,1959-04-12,M,greater than 100000,F,1.0,2.0,Bachelors ,Management,True,3.0
6291,0.0,2002-02-22,1967-08-18,S,50001-75000,M,0.0,0.0,Partial College,Skilled Manual,False,1.0
6292,2482.23,2003-09-19,1945-05-22,S,75001-100000,F,5.0,0.0,Partial College,Professional,False,2.0
6293,28.98,2003-10-04,1959-10-25,M,25001-50000,M,2.0,0.0,Partial College,Clerical,False,1.0
6294,0.0,2003-12-29,1960-12-22,M,50001-75000,M,1.0,0.0,Partial College,Skilled Manual,True,1.0
6295,24.99,2003-12-19,1950-04-15,M,50001-75000,M,4.0,2.0,Partial College,Professional,False,1.0
6296,0.0,2004-02-16,1978-01-15,S,0-25000,M,0.0,0.0,High School,Manual,False,1.0
6297,60.47,2004-07-08,1953-09-10,M,75001-100000,M,3.0,4.0,Bachelors ,Management,False,3.0
6298,39.99,2003-09-13,1953-03-12,M,25001-50000,M,1.0,0.0,Bachelors ,Skilled Manual,True,1.0
6299,776.33,2003-11-21,1979-01-15,M,0-25000,F,0.0,0.0,Partial College,Manual,True,1.0
6300,911.4675,2002-09-10,1962-05-12,M,25001-50000,F,1.0,0.0,Partial College,Clerical,True,1.0
6301,0.0,2004-06-22,1978-04-28,S,50001-75000,M,0.0,0.0,Partial College,Skilled Manual,False,2.0
6302,579.46,2001-08-05,1962-07-15,M,50001-75000,F,1.0,0.0,Bachelors ,Professional,True,1.0
6303,28.98,2003-09-14,1971-11-06,M,25001-50000,M,4.0,4.0,High School,Skilled Manual,True,3.0
6304,34.98,2004-04-04,1959-09-19,S,25001-50000,M,2.0,0.0,Partial College,Clerical,False,1.0
6305,4.99,2003-08-28,1944-09-04,M,50001-75000,M,4.0,0.0,Bachelors ,Management,True,2.0
6306,7.28,2003-09-30,1979-02-18,M,25001-50000,F,3.0,3.0,Partial College,Clerical,False,2.0
6307,1244.08,2001-11-17,1977-09-26,M,0-25000,F,0.0,0.0,Partial College,Manual,True,0.0
6308,69.99,2004-02-02,1974-08-17,S,50001-75000,M,0.0,0.0,Partial College,Professional,False,2.0
6309,0.0,2003-09-06,1949-09-16,S,50001-75000,M,2.0,1.0,Partial College,Professional,True,2.0
6310,0.0,2004-03-31,1975-02-12,S,25001-50000,F,0.0,0.0,High School,Skilled Manual,True,2.0
6311,2120.93,2003-05-10,1968-12-05,S,50001-75000,F,0.0,0.0,Bachelors ,Professional,True,1.0
6312,2395.96,2002-11-17,1956-03-04,M,75001-100000,M,3.0,0.0,Partial College,Professional,False,2.0
6313,6829.47,2003-02-28,1954-06-20,S,75001-100000,F,2.0,0.0,Partial College,Skilled Manual,False,2.0
6314,2466.32,2002-04-26,1970-10-10,S,greater than 100000,F,0.0,5.0,Partial High School,Professional,True,4.0
6315,33.98,2004-04-07,1955-09-13,S,0-25000,M,3.0,0.0,Partial High School,Clerical,False,2.0
6316,1700.99,2004-06-03,1967-07-22,S,25001-50000,M,0.0,0.0,Bachelors ,Professional,False,1.0
6317,4733.75,2001-10-10,1977-12-07,S,0-25000,F,1.0,1.0,High School,Manual,False,0.0
6318,2354.99,2002-05-25,1944-06-26,S,50001-75000,M,4.0,0.0,Bachelors ,Management,True,2.0
6319,28.99,2003-12-08,1958-04-16,S,0-25000,F,1.0,0.0,Bachelors ,Manual,False,0.0
6320,1000.44,2003-06-04,1953-05-17,M,50001-75000,M,3.0,0.0,Graduate Degree,Management,True,2.0
6321,1700.99,2004-04-22,1952-08-27,M,25001-50000,M,3.0,0.0,Partial College,Professional,False,2.0
6322,2384.07,2003-09-26,1974-08-23,M,75001-100000,F,0.0,0.0,Bachelors ,Professional,True,3.0
6323,138.91,2003-11-02,1948-09-13,M,0-25000,F,2.0,1.0,Partial High School,Clerical,True,2.0
6324,9.99,2003-09-24,1965-07-17,M,25001-50000,M,3.0,3.0,Bachelors ,Skilled Manual,True,3.0
6325,0.0,2004-07-16,1973-01-15,S,75001-100000,M,0.0,0.0,Bachelors ,Management,False,1.0
6326,21.49,2003-08-30,1971-07-09,S,0-25000,F,0.0,0.0,Partial High School,Manual,False,2.0
6327,29.26,2003-11-14,1963-09-01,S,0-25000,F,3.0,3.0,High School,Manual,True,2.0
6328,553.97,2003-10-15,1968-05-07,S,75001-100000,M,0.0,0.0,Bachelors ,Management,False,1.0
6329,2514.9304,2003-02-08,1947-05-24,M,25001-50000,F,2.0,0.0,Partial College,Clerical,False,2.0
6330,589.47,2002-06-18,1979-11-06,S,0-25000,F,0.0,0.0,Partial College,Manual,False,1.0
6331,29.98,2003-08-26,1952-07-06,M,50001-75000,M,2.0,1.0,Partial High School,Skilled Manual,True,2.0
6332,39.99,2004-02-04,1951-08-03,M,50001-75000,M,2.0,1.0,Partial College,Professional,True,1.0
6333,0.0,2003-09-20,1966-11-06,S,50001-75000,M,0.0,0.0,Graduate Degree,Professional,True,0.0
6334,893.47,2002-12-22,1969-05-02,M,25001-50000,M,2.0,2.0,Bachelors ,Skilled Manual,True,0.0
6335,69.99,2004-05-20,1961-09-08,M,greater than 100000,F,1.0,3.0,Bachelors ,Management,True,3.0
6336,0.0,2004-02-14,1962-12-11,M,25001-50000,M,1.0,0.0,Partial College,Clerical,True,1.0
6337,33.98,2004-04-10,1927-08-21,S,0-25000,M,2.0,0.0,High School,Manual,False,1.0
6338,29.98,2003-11-16,1969-08-15,S,0-25000,F,0.0,0.0,Partial College,Manual,False,1.0
6339,2322.28,2002-08-28,1946-09-01,M,50001-75000,M,5.0,0.0,Bachelors ,Management,True,3.0
6340,793.7625,2002-12-23,1975-01-25,S,50001-75000,M,0.0,0.0,Partial College,Skilled Manual,False,2.0
6341,39.99,2003-09-15,1952-11-15,M,75001-100000,F,4.0,1.0,Partial College,Professional,True,2.0
6342,4.99,2004-01-17,1952-07-22,S,50001-75000,M,2.0,1.0,High School,Professional,True,2.0
6343,2389.06,2003-12-26,1959-07-16,M,25001-50000,F,0.0,0.0,Bachelors ,Clerical,True,0.0
6344,2511.32,2002-01-02,1956-05-09,S,50001-75000,F,2.0,0.0,Partial College,Skilled Manual,False,1.0
6345,14.98,2004-04-29,1940-07-27,M,50001-75000,M,5.0,0.0,Graduate Degree,Management,True,2.0
6346,2418.05,2004-06-05,1962-03-28,M,25001-50000,M,3.0,2.0,High School,Skilled Manual,True,2.0
6347,4657.51,2002-09-04,1971-11-21,M,75001-100000,F,0.0,5.0,High School,Management,True,4.0
6348,3560.94,2003-03-30,1962-02-15,M,50001-75000,F,1.0,0.0,Bachelors ,Professional,True,1.0
6349,1214.85,2004-06-16,1953-09-16,M,0-25000,M,2.0,0.0,High School,Manual,False,2.0
6350,21.49,2004-02-11,1956-08-19,S,75001-100000,M,2.0,0.0,Partial High School,Skilled Manual,True,2.0
6351,124.95,2003-08-27,1963-04-16,S,0-25000,F,3.0,2.0,Partial High School,Manual,True,2.0
6352,67.49,2003-09-14,1974-06-20,S,25001-50000,F,3.0,3.0,Partial College,Clerical,False,2.0
6353,4.99,2004-01-29,1954-04-07,M,75001-100000,M,4.0,2.0,Partial College,Professional,True,1.0
6354,2398.05,2003-10-15,1957-02-08,M,50001-75000,F,2.0,0.0,High School,Skilled Manual,True,2.0
6355,33.98,2004-01-16,1976-08-13,S,50001-75000,M,0.0,0.0,Partial College,Professional,False,2.0
6356,8.99,2003-09-11,1963-08-21,S,0-25000,F,3.0,3.0,High School,Manual,True,1.0
6357,4.99,2003-08-18,1975-03-25,M,75001-100000,F,0.0,0.0,Bachelors ,Professional,True,3.0
6358,32.28,2003-09-03,1980-09-03,M,0-25000,F,0.0,0.0,Partial College,Manual,False,1.0
6359,3007.4318,2003-02-17,1973-10-01,M,25001-50000,F,1.0,1.0,Bachelors ,Skilled Manual,True,1.0
6360,3.99,2004-03-21,1944-10-18,M,0-25000,F,3.0,0.0,High School,Skilled Manual,False,2.0
6361,0.0,2004-02-02,1977-09-27,S,25001-50000,F,0.0,0.0,Partial College,Clerical,False,1.0
6362,0.0,2004-02-04,1948-01-11,M,75001-100000,F,5.0,1.0,High School,Management,True,4.0
6363,14.98,2004-07-09,1972-03-22,M,greater than 100000,F,3.0,5.0,Partial High School,Professional,False,4.0
6364,6784.47,2003-06-10,1955-07-03,M,greater than 100000,F,3.0,4.0,Partial College,Professional,False,3.0
6365,14.98,2004-06-30,1951-08-02,M,50001-75000,M,2.0,1.0,High School,Professional,True,2.0
6366,35.0,2003-11-06,1967-08-23,M,75001-100000,F,5.0,5.0,Graduate Degree,Management,True,2.0
6367,6699.57,2001-07-20,1957-10-09,M,greater than 100000,M,3.0,4.0,Partial College,Professional,True,2.0
6368,539.99,2004-04-17,1976-04-20,S,25001-50000,M,0.0,0.0,Partial College,Clerical,False,1.0
6369,539.99,2003-11-10,1974-12-01,S,25001-50000,M,0.0,0.0,High School,Skilled Manual,False,2.0
6370,4534.46,2002-01-22,1951-04-09,M,50001-75000,M,2.0,1.0,High School,Professional,True,2.0
6371,29.99,2004-02-20,1977-09-17,S,0-25000,F,0.0,0.0,High School,Manual,True,1.0
6372,1732.26,2003-05-24,1964-10-02,M,25001-50000,F,1.0,0.0,Bachelors ,Skilled Manual,True,0.0
6373,159.99,2003-12-22,1966-03-07,S,50001-75000,M,0.0,0.0,Graduate Degree,Skilled Manual,False,0.0
6374,13.98,2004-07-07,1954-11-11,M,75001-100000,M,4.0,2.0,Partial College,Professional,True,1.0
6375,2384.07,2002-06-13,1954-11-05,M,50001-75000,M,3.0,1.0,High School,Professional,True,0.0
6376,1372.97,2003-05-24,1947-02-27,S,50001-75000,M,2.0,1.0,Bachelors ,Management,True,0.0
6377,5793.05,2001-07-17,1964-02-06,S,50001-75000,F,0.0,0.0,Bachelors ,Professional,False,1.0
6378,2294.99,2004-04-19,1959-02-21,M,75001-100000,F,1.0,0.0,Graduate Degree,Professional,True,0.0
6379,565.47,2004-06-23,1959-10-26,S,50001-75000,M,2.0,0.0,Graduate Degree,Professional,False,1.0
6380,49.97,2003-12-11,1948-02-24,M,50001-75000,M,2.0,1.0,Bachelors ,Management,True,0.0
6381,138.96,2003-08-02,1975-03-27,S,50001-75000,F,0.0,0.0,Bachelors ,Professional,False,4.0
6382,7.28,2003-10-23,1945-10-19,S,50001-75000,F,5.0,0.0,Bachelors ,Management,True,3.0
6383,36.59,2004-03-09,1938-05-09,S,50001-75000,M,3.0,0.0,Graduate Degree,Management,True,2.0
6384,91.25,2004-04-18,1964-12-14,M,50001-75000,M,3.0,3.0,Bachelors ,Professional,True,2.0
6385,239.25,2004-03-31,1973-03-05,M,75001-100000,M,0.0,5.0,High School,Management,False,2.0
6386,55.76,2003-09-22,1970-07-09,M,75001-100000,M,0.0,0.0,Bachelors ,Professional,True,4.0
6387,268.21,2003-08-03,1970-08-12,M,25001-50000,M,1.0,1.0,Bachelors ,Skilled Manual,True,0.0
6388,1709.98,2004-02-18,1969-05-26,M,25001-50000,M,1.0,1.0,Bachelors ,Skilled Manual,True,1.0
6389,0.0,2004-05-14,1956-03-03,M,25001-50000,M,1.0,0.0,Partial College,Clerical,True,1.0
6390,1120.49,2004-01-11,1949-08-22,M,50001-75000,M,2.0,1.0,Bachelors ,Management,True,0.0
6391,2475.95,2004-02-03,1966-04-24,M,75001-100000,F,0.0,0.0,Graduate Degree,Skilled Manual,True,0.0
6392,25.48,2004-05-27,1956-09-23,M,0-25000,M,2.0,0.0,Partial College,Manual,True,0.0
6393,3315.26,2002-07-25,1974-03-19,M,25001-50000,M,0.0,0.0,Graduate Degree,Skilled Manual,True,0.0
6394,29.99,2004-02-11,1938-05-14,M,25001-50000,M,2.0,0.0,Bachelors ,Management,True,2.0
6395,29.99,2004-01-17,1968-06-08,S,0-25000,M,1.0,1.0,Partial College,Manual,False,1.0
6396,34.98,2004-04-14,1955-05-12,M,50001-75000,M,4.0,3.0,High School,Professional,True,0.0
6397,4.99,2004-02-18,1964-09-15,M,50001-75000,M,4.0,4.0,Bachelors ,Skilled Manual,True,3.0
6398,21.98,2004-07-22,1945-12-12,M,50001-75000,M,4.0,0.0,Bachelors ,Management,True,2.0
6399,9.99,2003-08-16,1958-05-13,M,75001-100000,M,5.0,0.0,Graduate Degree,Skilled Manual,True,0.0
6400,88.97,2004-02-08,1949-04-15,M,greater than 100000,M,5.0,5.0,High School,Management,True,4.0
6401,46.27,2003-12-17,1977-02-04,M,25001-50000,M,0.0,0.0,High School,Skilled Manual,True,2.0
6402,3300.42,2003-06-01,1960-03-19,M,greater than 100000,M,1.0,1.0,Graduate Degree,Management,True,2.0
6403,3023.32,2002-07-20,1975-08-16,M,25001-50000,M,0.0,0.0,High School,Skilled Manual,True,2.0
6404,3.99,2004-05-05,1963-04-05,M,25001-50000,M,3.0,3.0,Partial College,Clerical,True,1.0
6405,0.0018,2002-06-03,1955-07-11,S,25001-50000,M,1.0,0.0,High School,Clerical,False,1.0
6406,4707.75,2002-04-03,1968-09-04,M,50001-75000,M,2.0,2.0,Bachelors ,Skilled Manual,True,0.0
6407,36.59,2004-04-09,1947-01-06,M,25001-50000,M,4.0,0.0,High School,Professional,True,2.0
